iter	Logloss
156	0.2354198886
157	0.2353292252
158	0.2352518632
159	0.2351662888
160	0.2350506131
161	0.2349600902
162	0.2348429778
163	0.2347313919
164	0.2346480819
165	0.2346084995
166	0.2345205269
167	0.2344527944
168	0.2343884123
169	0.2343233979
170	0.2342667816
171	0.2342223184
172	0.2341652251
173	0.2341278329
174	0.234060981
175	0.2340131219
176	0.2339575206
177	0.2339185449
178	0.2338849543
179	0.2338118533
180	0.2337974442
181	0.2337007072
182	0.2336039065
183	0.2335289658
184	0.2334528057
185	0.2334398738
186	0.2333183073
187	0.2332606989
188	0.2331842142
189	0.2331702128
190	0.2331154575
191	0.233111483
192	0.2330683481
193	0.2329885395
194	0.2329157541
195	0.2328837255
196	0.2328800611
197	0.2327769531
198	0.2327131146
199	0.2326363635
200	0.2325951331
201	0.2325018776
202	0.2324307985
203	0.2323157155
204	0.2323111412
205	0.2322285914
206	0.2321748635
207	0.2321452539
208	0.2320619536
209	0.2320075162
210	0.2319145889
211	0.2318535259
212	0.2318038368
213	0.2317225728
214	0.2316438489
215	0.2315648423
216	0.2315052639
217	0.231458071
218	0.2314139168
219	0.2313950706
220	0.2313531147
221	0.2312721627
222	0.2312063175
223	0.2311988536
224	0.2311972582
225	0.2310979396
226	0.2310406304
227	0.2309966029
228	0.2309502097
229	0.2308447204
230	0.2307864432
231	0.2307178122
232	0.2306438648
233	0.2305458877
234	0.2304523448
235	0.2303829539
236	0.2303316244
237	0.2302603782
238	0.230143419
239	0.2301398897
240	0.2301057876
241	0.2300652759
242	0.230021492
243	0.2299529668
244	0.2298983248
245	0.2298105125
246	0.2297235105
247	0.2296608629
248	0.229574106
249	0.2295244065
250	0.2294674495
251	0.2293835814
252	0.2293183559
253	0.2292770469
254	0.2292755393
255	0.2292482146
256	0.2292137524
257	0.2291080453
258	0.2290549769
259	0.2289890303
260	0.2289817116
261	0.2289764349
262	0.2289429304
263	0.228892662
264	0.2288218567
265	0.2287411692
266	0.2286935372
267	0.2286183129
268	0.2286175652
269	0.2286164268
270	0.2285359861
271	0.2284731037
272	0.2284209196
273	0.2283862233
274	0.2283799217
275	0.2283091653
276	0.2282367987
277	0.228152913
278	0.2280996995
279	0.2280564257
280	0.2279766308
281	0.2279148316
282	0.2278395641
283	0.2277671282
284	0.2277428795
285	0.2276660219
286	0.2275960573
287	0.2274962438
288	0.2274471273
289	0.2274160476
290	0.2273578167
291	0.2273204666
292	0.2272444215
293	0.2271746018
294	0.2271079411
295	0.227015107
296	0.2269281753
297	0.226910348
298	0.2268126443
299	0.2267638824
300	0.226697698
301	0.2266355383
302	0.2265831968
303	0.2265370725
304	0.2264690071
305	0.2263755459
306	0.226345621
307	0.226342623
308	0.2263359264
309	0.2262959586
310	0.2262211609
311	0.2261105645
312	0.2260429004
313	0.2259543144
314	0.2258874241
315	0.2258572584
316	0.2257888108
317	0.2257115986
318	0.2256474178
319	0.2255941242
320	0.2255467185
321	0.2254620221
322	0.2254210489
323	0.2253497515
324	0.2252905379
325	0.2252355968
326	0.2251762195
327	0.2251553248
328	0.2250846782
329	0.2250091185
330	0.2249456625
331	0.2248863432
332	0.2248372866
333	0.2248066702
334	0.2247721863
335	0.2247198878
336	0.2246606294
337	0.2245747985
338	0.2245660372
339	0.2245170871
340	0.224470474
341	0.2244020476
342	0.2243297233
343	0.2242477511
344	0.224146097
345	0.2240528563
346	0.2239642361
347	0.2239164038
348	0.2238466308
349	0.2237604073
350	0.2237327271
351	0.2237054362
352	0.2236324585
353	0.2235962602
354	0.2235387325
355	0.2234920538
356	0.2234216216
357	0.2233637805
358	0.2233070013
359	0.2232365649
360	0.2232088051
361	0.2232063317
362	0.2231693493
363	0.2230836481
364	0.223005846
365	0.2229121554
366	0.2228695858
367	0.2228123262
368	0.2227710085
369	0.2226702449
370	0.2226293229
371	0.2225415784
372	0.2224712547
373	0.2224671982
374	0.2224104089
375	0.2223360417
376	0.2222571197
377	0.2221889778
378	0.2221618894
379	0.2221592833
380	0.2221130331
381	0.2220783643
382	0.2220146833
383	0.2219779619
384	0.2219030615
385	0.22189821
386	0.2218358281
387	0.2217851331
388	0.2217198959
389	0.2216425679
390	0.2215631643
391	0.2214865418
392	0.2214197778
393	0.221350771
394	0.2213177902
395	0.2212283252
396	0.2211732656
397	0.2211163294
398	0.2210973789
399	0.2210206118
400	0.2209585864
401	0.220909313
402	0.2208761194
403	0.2208455841
404	0.2207735553
405	0.2207135278
406	0.2206820441
407	0.2206066939
408	0.2205408758
409	0.2205391626
410	0.220454904
411	0.2204357075
412	0.2203913957
413	0.2203187962
414	0.2202346099
415	0.2201744432
416	0.2201213119
417	0.2200958333
418	0.220057853
419	0.2200171862
420	0.2199219834
421	0.2199204991
422	0.2198530291
423	0.2197849236
424	0.2197178129
425	0.2196338391
426	0.2195797406
427	0.2195609827
428	0.2195024667
429	0.2194579196
430	0.2194121249
431	0.2193514134
432	0.2193091844
433	0.2192254431
434	0.2191929739
435	0.2191353546
436	0.2190556062
437	0.2189736367
438	0.2188891477
439	0.2188105166
440	0.2187503127
