iter	Logloss
120	0.2389643685
121	0.2388944975
122	0.2388467365
123	0.2388303037
124	0.2387146706
125	0.2386191164
126	0.2385015669
127	0.2384211063
128	0.2383317685
129	0.2382543281
130	0.2381658143
131	0.2380734686
132	0.2380031254
133	0.237988048
134	0.2378648182
135	0.2377747805
136	0.2377183648
137	0.2376401837
138	0.2375431136
139	0.2374835801
140	0.2374105881
141	0.2373519823
142	0.2373451349
143	0.2372956837
144	0.2372705267
145	0.2372208808
146	0.237161951
147	0.2370073865
148	0.2369122786
149	0.236872045
150	0.2367835526
151	0.2366927511
152	0.236618203
153	0.2365764011
154	0.2365197599
155	0.2365157166
156	0.2364346026
157	0.2363783472
158	0.236292899
159	0.2362075591
160	0.2361285954
161	0.236054105
162	0.2359735927
163	0.2358908474
164	0.2358083962
165	0.2358060152
166	0.2356969033
167	0.2356378467
168	0.2355473368
169	0.2354745509
170	0.2354039985
171	0.2353162092
172	0.2352745182
173	0.2351709623
174	0.2350492881
175	0.2349756584
176	0.2349303496
177	0.2348373515
178	0.2348192707
179	0.2347483196
180	0.2347459129
181	0.2347016925
182	0.2346197243
183	0.2345454595
184	0.2345024319
185	0.2344953866
186	0.2344837676
187	0.2344412539
188	0.234361231
189	0.234335888
190	0.2342434451
191	0.2341923636
192	0.234140557
193	0.2340648189
194	0.2340096375
195	0.2339129744
196	0.2338588309
197	0.2337876118
198	0.2337319416
199	0.2336753821
200	0.2336380351
201	0.2335582275
202	0.2335121582
203	0.2334785208
204	0.2334239933
205	0.2333383654
206	0.2332574719
207	0.2332036746
208	0.2331263392
209	0.2330565603
210	0.2330109652
211	0.2329446553
212	0.2328946776
213	0.2327981162
214	0.2327467823
215	0.2326550538
216	0.232543914
217	0.232495822
218	0.2324483768
219	0.2323543339
220	0.2323308206
221	0.2322443581
222	0.2321800043
223	0.2321481586
224	0.2320754231
225	0.2320235384
226	0.231946409
227	0.2318786084
228	0.2318745513
229	0.2318095263
230	0.2317179643
231	0.2316720465
232	0.2316261917
233	0.2315289148
234	0.2314377151
235	0.2313826296
236	0.2313065792
237	0.2312322117
238	0.2311616707
239	0.2311295554
240	0.2310277028
241	0.2310169716
242	0.2309400717
243	0.2308615661
244	0.2307717458
245	0.2306944988
246	0.2306477298
247	0.2305719993
248	0.2304967907
249	0.2304445064
250	0.2304332813
251	0.2303691913
252	0.2302908263
253	0.2302297218
254	0.2301492642
255	0.2300843934
256	0.2300225061
257	0.2299720852
258	0.229889303
259	0.2298167651
260	0.2297606696
261	0.2296686208
262	0.2295919194
263	0.2295177386
264	0.2294506752
265	0.2294193699
266	0.2293522692
267	0.2293017551
268	0.2292405524
269	0.2292085825
270	0.2291535744
271	0.2290988234
272	0.2290347923
273	0.2289891613
274	0.2288962579
275	0.2288419758
276	0.2288215502
277	0.2287288439
278	0.22867669
279	0.2286305705
280	0.2286244511
281	0.2285615085
282	0.2285079441
283	0.2284420472
284	0.2283839876
285	0.2283379487
286	0.2282439118
287	0.2281800886
288	0.2281099079
289	0.2280748233
290	0.227972494
291	0.2279476813
292	0.2278165604
293	0.227760817
294	0.2277393484
295	0.2276408166
296	0.2275855709
297	0.2275125587
298	0.2274358471
299	0.2273790676
300	0.2273414872
301	0.2273122494
302	0.2272735305
303	0.2272533851
304	0.2272032682
305	0.2272025154
306	0.2271272418
307	0.2270464349
308	0.2269587986
309	0.2269100044
310	0.2268662162
311	0.2267893853
312	0.2267149
313	0.2266497653
314	0.2265867982
315	0.2264972567
316	0.22647565
317	0.2264222331
318	0.2263595838
319	0.2262830977
320	0.2262561078
321	0.2262104338
322	0.2261316345
323	0.2260780229
324	0.2260705332
325	0.2259627367
326	0.2259000308
327	0.2258535198
328	0.2257841482
329	0.2256999996
330	0.2256357154
331	0.2255894769
332	0.2255100795
333	0.2254783388
334	0.225448401
335	0.2253803915
336	0.2253057742
337	0.2252686901
338	0.2252044912
339	0.2251211657
340	0.2250299485
341	0.2249827628
342	0.2249124023
343	0.2248781799
344	0.2248762332
345	0.2248080653
346	0.2247258127
347	0.224683392
348	0.2245932392
349	0.2245431054
350	0.2244930568
351	0.2244223563
352	0.2243918657
353	0.224332057
354	0.2242819419
355	0.2241946976
356	0.2241076097
357	0.2240391873
358	0.2240012766
359	0.2239385804
360	0.2238626892
361	0.2238069161
362	0.2237275657
363	0.2236436594
364	0.2235719807
365	0.2235461256
366	0.2234807893
367	0.2233815989
368	0.2233312325
369	0.2232431736
370	0.2231697144
371	0.2231100286
372	0.2231010469
373	0.2230180007
374	0.2229973794
375	0.2229418882
376	0.2228680022
377	0.2228024352
378	0.2227315131
379	0.2226353827
380	0.2225978614
381	0.2225122744
382	0.2224534691
383	0.2224045246
384	0.222396008
385	0.222315544
386	0.2222651497
387	0.2222155168
388	0.222126174
389	0.2220791355
390	0.2220188659
391	0.2219701777
392	0.2219293247
393	0.221879327
394	0.2218219289
395	0.2217845976
396	0.22176252
397	0.2216924314
398	0.221614269
399	0.2215504762
400	0.2214844888
401	0.2214350349
402	0.2213675039
403	0.2213359252
404	0.2213312147
405	0.221235261
406	0.2211775693
407	0.2211333571
408	0.2211003231
409	0.2210134337
410	0.2209494498
411	0.2209259514
412	0.2208652176
413	0.2208211092
414	0.2207698783
415	0.2207096702
416	0.2206980494
417	0.2206561164
418	0.2206487213
419	0.2205985653
420	0.2205280676
421	0.2204707371
422	0.220400959
423	0.2203582011
424	0.2203554321
425	0.2203169722
426	0.220266251
427	0.22024243
428	0.2201849392
429	0.2201209467
430	0.2200859316
431	0.2200115239
432	0.2199290957
433	0.2198848583
434	0.219851093
435	0.2197923311
436	0.219731141
437	0.2196563073
438	0.2196237622
439	0.2195933813
440	0.2195236822
