iter	Logloss
241	0.2401127878
242	0.2400763573
243	0.2400391698
244	0.2400143364
245	0.2399863252
246	0.239935077
247	0.2399312442
248	0.2398934441
249	0.239878247
250	0.239852207
251	0.2398195603
252	0.2397822951
253	0.2397599884
254	0.2397264429
255	0.2397132956
256	0.2397029528
257	0.2396950154
258	0.2396672669
259	0.2396328338
260	0.2396144003
261	0.2395877325
262	0.2395663142
263	0.2395352938
264	0.2395001766
265	0.2394719452
266	0.2394537633
267	0.2394054823
268	0.2393732864
269	0.2393429277
270	0.239304631
271	0.2392782277
272	0.2392588113
273	0.2392488638
274	0.2392223171
275	0.239187815
276	0.2391458046
277	0.2391059177
278	0.2390876619
279	0.2390590185
280	0.2390499757
281	0.2390155135
282	0.2389824335
283	0.238968958
284	0.2389404727
285	0.2389064226
286	0.2388802042
287	0.2388378712
288	0.2388178344
289	0.2387885018
290	0.2387769678
291	0.2387344576
292	0.2386981181
293	0.2386535303
294	0.2386399518
295	0.2386014472
296	0.2385805994
297	0.2385683777
298	0.2385290628
299	0.2385062985
300	0.2385017106
301	0.2384669816
302	0.2384315583
303	0.2383885557
304	0.2383746007
305	0.2383635132
306	0.2383360497
307	0.2383151031
308	0.2383032046
309	0.2382819761
310	0.2382523653
311	0.2382213106
312	0.2382001984
313	0.2381861286
314	0.2381515698
315	0.2381352037
316	0.2381022644
317	0.2380593258
318	0.2380528285
319	0.238008418
320	0.2379884499
321	0.2379769207
322	0.2379417782
323	0.237935139
324	0.237882652
325	0.2378472095
326	0.2378230784
327	0.2378079151
328	0.2377880573
329	0.2377804776
330	0.2377665112
331	0.2377480151
332	0.2377203401
333	0.2377132758
334	0.2376795932
335	0.2376452085
336	0.2376157928
337	0.2375757995
338	0.2375458336
339	0.2375200917
340	0.2374817467
341	0.2374465874
342	0.2374411477
343	0.2373970001
344	0.2373738129
345	0.2373396779
346	0.2373286956
347	0.2373074391
348	0.2372723731
349	0.2372337524
350	0.237223892
351	0.2372057447
352	0.2371676054
353	0.2371241196
354	0.2370815143
355	0.2370551694
356	0.237027548
357	0.2370163674
358	0.236977263
359	0.236943772
360	0.2369039513
361	0.236888358
362	0.2368684798
363	0.2368418228
364	0.2368285268
365	0.2368134249
366	0.2367905344
367	0.2367608817
368	0.2367089939
369	0.2366910044
370	0.236690234
371	0.2366618165
372	0.2366221117
373	0.2365858859
374	0.2365561084
375	0.2365314372
376	0.2364997025
377	0.2364892259
378	0.2364404244
379	0.2364166882
380	0.236370837
381	0.2363531289
382	0.2363439645
383	0.2363062289
384	0.236287235
385	0.2362755847
386	0.2362352026
387	0.236194241
388	0.2361753921
389	0.2361397543
390	0.2361034897
391	0.2360776647
392	0.2360493507
393	0.2360101974
394	0.2359955548
395	0.235977242
396	0.2359455966
397	0.2359096522
398	0.2358997595
399	0.2358624536
400	0.2358360864
401	0.2358229151
402	0.235807826
403	0.2357909163
404	0.2357618983
405	0.2357364794
406	0.2357218744
407	0.2356883154
408	0.2356413557
409	0.2356009165
410	0.2355644131
411	0.2355427507
412	0.2355111688
413	0.2354979886
414	0.2354689512
415	0.2354330806
416	0.235410153
417	0.2354003917
418	0.2353667429
419	0.2353297157
420	0.2352827528
421	0.2352627793
422	0.235237472
423	0.2352161887
424	0.2351745079
425	0.2351448176
426	0.2351238982
427	0.2350977403
428	0.2350655007
429	0.2350415995
430	0.2350284269
431	0.2349913246
432	0.234972583
433	0.234949177
434	0.2349323179
435	0.2349263526
436	0.2348841937
437	0.2348606719
438	0.2348353427
439	0.234798434
440	0.234767846
441	0.2347448371
442	0.2347159916
443	0.2346809973
444	0.2346528343
445	0.2346197828
446	0.2345767037
447	0.2345439254
448	0.2345009467
449	0.2344753862
450	0.2344489927
451	0.2344104542
452	0.2343946927
453	0.2343587652
454	0.2343363002
455	0.2343261762
456	0.2342871514
457	0.2342517962
458	0.2342300402
459	0.2342185164
460	0.2341924131
461	0.2341662824
462	0.2341467348
463	0.2341310806
464	0.2341087146
465	0.2340681968
466	0.2340505959
467	0.2340282024
468	0.2339942425
469	0.2339775924
470	0.2339578428
471	0.233918324
472	0.2338919043
473	0.2338482039
474	0.2338272794
475	0.2338084612
476	0.2338033599
477	0.2337877036
478	0.2337570515
479	0.2337169316
480	0.2337001262
481	0.233674951
482	0.2336464385
483	0.233615219
484	0.2335751687
485	0.2335374504
486	0.2335318525
487	0.2334977208
488	0.23348167
489	0.2334693328
490	0.2334476855
491	0.2334368758
492	0.2334195755
493	0.2333998519
494	0.233359185
495	0.2333371024
496	0.2333055981
497	0.2332730572
498	0.2332467744
499	0.2332185182
500	0.2331809398
501	0.2331589893
502	0.2331267834
503	0.2330895387
504	0.2330830178
505	0.2330769335
506	0.2330469367
507	0.2330274089
508	0.2329882765
509	0.2329540491
510	0.2329194879
511	0.2329040216
512	0.2328673719
513	0.2328339517
514	0.2328076072
515	0.2327930589
516	0.2327723548
517	0.2327673716
518	0.2327345789
519	0.2327048895
520	0.2326684961
521	0.2326269056
522	0.2325917014
523	0.2325566708
524	0.2325297451
525	0.2324943667
526	0.2324651629
527	0.2324463851
528	0.2324226874
529	0.2323918487
530	0.2323618471
