iter	Logloss
306	0.2268897347
307	0.2268103663
308	0.2267282705
309	0.2266839712
310	0.2266203151
311	0.2265513372
312	0.2264609602
313	0.2264286868
314	0.2263980135
315	0.2263257916
316	0.2262741922
317	0.2262148696
318	0.2261424293
319	0.2261278922
320	0.2261124442
321	0.2260986242
322	0.2260480666
323	0.2259632054
324	0.225880869
325	0.2258322977
326	0.2257836118
327	0.2257273931
328	0.2256871893
329	0.2256263491
330	0.2255838173
331	0.2255518345
332	0.2254819305
333	0.225429085
334	0.2253778104
335	0.225281979
336	0.2252289491
337	0.2251549886
338	0.2251068774
339	0.2250381157
340	0.2249498509
341	0.224883593
342	0.2248454408
343	0.2247719444
344	0.2246961532
345	0.2246514132
346	0.22458521
347	0.2245231549
348	0.2244912827
349	0.2244328991
350	0.2243671713
351	0.2242899603
352	0.2242625929
353	0.2242131878
354	0.2241575116
355	0.2240924457
356	0.2240517775
357	0.2239636635
358	0.2239248872
359	0.2238530083
360	0.2237778717
361	0.2237760897
362	0.2237477912
363	0.2236570244
364	0.2235750547
365	0.223571569
366	0.2234673597
367	0.2234443421
368	0.2233709
369	0.2233127359
370	0.2232272908
371	0.2231884939
372	0.2231288696
373	0.2230747286
374	0.2230086948
375	0.2229426149
376	0.222906524
377	0.2228703804
378	0.2227961492
379	0.2227059834
380	0.2226273281
381	0.2225605029
382	0.2225129594
383	0.2224953615
384	0.2224004781
385	0.2223139702
386	0.2222960139
387	0.2222338987
388	0.2221380965
389	0.2220933052
390	0.2220354933
391	0.2220135114
392	0.2219596438
393	0.2219175173
394	0.221873419
395	0.2218146981
396	0.2217676785
397	0.2216885523
398	0.2216517559
399	0.2216166141
400	0.2215563667
401	0.2214871194
402	0.2214047346
403	0.221377229
404	0.2213415185
405	0.2212418405
406	0.221218755
407	0.2211559001
408	0.2210858151
409	0.2210540408
410	0.2210284885
411	0.2209841492
412	0.2209225294
413	0.220846057
414	0.2207855387
415	0.2207493954
416	0.2207186097
417	0.2206801076
418	0.2206333777
419	0.2205707483
420	0.2205025203
421	0.2204308925
422	0.2203572085
423	0.2202964291
424	0.2202127386
425	0.2201278454
426	0.2200931223
427	0.2200254547
428	0.21995716
429	0.2198934416
430	0.2198425544
431	0.2198118801
432	0.2197364846
433	0.2196542575
434	0.2196014514
435	0.2195186606
436	0.219450435
437	0.2193864621
438	0.2193541009
439	0.2193040436
440	0.2192353693
