iter	Logloss
179	0.2567114572
180	0.2566625295
181	0.2566000898
182	0.2565445187
183	0.2565185075
184	0.2564370432
185	0.2563702645
186	0.2562894695
187	0.2562252408
188	0.2561663787
189	0.2560982968
190	0.256047517
191	0.2559904742
192	0.2559296714
193	0.2558971124
194	0.255825482
195	0.2557608013
196	0.2557302723
197	0.2556669791
198	0.2556348303
199	0.2555825676
200	0.2555474081
201	0.2554966988
202	0.2554446607
203	0.2553936216
204	0.2553560751
205	0.2553011009
206	0.2552357285
207	0.2551801485
208	0.2551012322
209	0.2550708631
210	0.2550319352
211	0.2549770345
212	0.2549567044
213	0.2548816127
214	0.2548344488
215	0.2548226915
216	0.254763161
217	0.2547338022
218	0.2546842038
219	0.2546208021
220	0.2545563597
221	0.2545039033
222	0.2544689231
223	0.2544510109
224	0.2543999886
225	0.2543523837
226	0.2543215091
227	0.2542767044
228	0.2542380859
229	0.2542055391
230	0.2541730687
231	0.2541339456
232	0.2541181168
233	0.2540601098
234	0.2540138709
235	0.2539609598
236	0.2539322094
237	0.2538975857
238	0.2538469058
239	0.2537987501
240	0.2537370971
241	0.2536994639
242	0.2536511443
243	0.2535742038
244	0.2535088766
245	0.2534280606
246	0.2533618721
247	0.2533158208
248	0.25326493
249	0.2532191005
250	0.253149489
251	0.2531289016
252	0.2530916086
253	0.2530413529
254	0.2529892508
255	0.2529450671
256	0.2529372908
257	0.2529027525
258	0.2529009868
259	0.2528792091
260	0.2528378468
261	0.2527726653
262	0.2527677604
263	0.2527124616
264	0.2526387838
265	0.2526166692
266	0.2525827084
267	0.2525390454
268	0.2524960418
269	0.2524854393
270	0.2524115394
271	0.2523495754
272	0.2522858007
273	0.2522271112
274	0.2521936411
275	0.2521674507
276	0.252130309
277	0.2520873508
278	0.2520372624
279	0.2519848062
280	0.251943416
281	0.25191269
282	0.2518836803
283	0.2518371537
284	0.2518023867
285	0.2517340251
286	0.2516768883
287	0.2516103301
288	0.2515577826
289	0.2515364703
290	0.2514821425
291	0.2514298948
292	0.2513620998
293	0.2513053884
294	0.2512602948
295	0.2512074285
296	0.2511310982
297	0.2510985388
298	0.2510482884
299	0.2510112421
300	0.2509586459
301	0.2509005006
302	0.2508784542
303	0.2508282631
304	0.2507668493
305	0.2507167892
306	0.2506930924
307	0.2506613391
308	0.2506231563
309	0.250574181
310	0.2505352567
311	0.2505029757
312	0.2504540504
313	0.2504125048
314	0.2503439336
315	0.2502681765
316	0.2502171096
317	0.2501961819
318	0.250194637
319	0.2501169624
320	0.2500516673
321	0.2499658378
322	0.2499224557
323	0.2498844401
324	0.2498240543
325	0.2497942364
326	0.2497929895
327	0.249764029
328	0.2496989267
329	0.2496756922
330	0.2496190569
331	0.2495823319
332	0.24956829
333	0.2495057549
334	0.2494454995
335	0.2494184822
336	0.2493818527
337	0.2493345885
338	0.2492979432
339	0.2492682433
340	0.2492374131
341	0.2491763664
342	0.2491210352
343	0.2490796102
344	0.2490359468
345	0.2490057324
346	0.2489567494
347	0.2489227906
348	0.2488876951
349	0.2488668742
350	0.2488378821
351	0.2488037433
352	0.248771148
353	0.2487292208
354	0.2486773725
355	0.2486114142
356	0.2485668759
357	0.2485244094
358	0.2484803174
359	0.2484218722
360	0.2483832177
361	0.248332005
362	0.2482845613
363	0.2482468435
364	0.2482079212
365	0.2481630187
366	0.2481057193
367	0.2480489878
368	0.2480213634
369	0.2479813606
370	0.2479399562
371	0.2479082777
372	0.2478394236
373	0.2477788379
374	0.2477491008
375	0.2477081978
376	0.2476954318
377	0.2476383464
378	0.2475743592
379	0.2475536204
380	0.247482858
381	0.2474665951
382	0.2474332841
383	0.2473945244
384	0.2473428847
385	0.2473103214
386	0.2472759345
387	0.2472415982
388	0.247203257
389	0.2471691988
390	0.2471057671
391	0.2470544088
392	0.2469962094
393	0.2469585089
394	0.2469107282
395	0.2468598983
396	0.2468137418
397	0.2467687219
398	0.2467010916
399	0.2466521136
400	0.2466110467
401	0.246573977
402	0.2465059578
403	0.2464419488
404	0.2464039271
405	0.2463492576
406	0.2463228705
407	0.2462822748
408	0.2462083322
409	0.2461523879
410	0.2461043703
411	0.246047288
412	0.2460091817
413	0.2459666889
414	0.2459251731
415	0.2458972999
416	0.2458580634
417	0.2457966441
418	0.2457576492
419	0.245725651
420	0.2456761536
421	0.245610353
422	0.2455848431
423	0.2455098837
424	0.2454531331
425	0.2454021434
426	0.2453563703
427	0.2453129121
428	0.245267904
429	0.2452250069
430	0.2451673195
431	0.2450878932
432	0.2450303389
433	0.2449905303
434	0.2449651192
435	0.2449266149
436	0.2448948299
437	0.244882605
438	0.2448250282
439	0.2447929973
440	0.2447406773
441	0.24469057
442	0.2446442385
443	0.2446328366
444	0.2445831436
445	0.244533534
446	0.2444827554
447	0.2444742707
448	0.2444159557
449	0.2443723974
450	0.2443372065
451	0.244297714
452	0.2442718649
453	0.2441957103
454	0.2441340446
455	0.2441090089
456	0.244072435
457	0.2440015034
458	0.2439638133
459	0.2439216749
460	0.2438558093
461	0.2438041127
462	0.2437759434
463	0.2437484955
464	0.2437306911
465	0.2437141325
466	0.2436711411
467	0.2436419672
468	0.2435941729
469	0.2435521022
470	0.2435124104
471	0.2434554706
472	0.2434080739
473	0.2433223344
474	0.2432948492
475	0.2432595642
476	0.243248235
477	0.2432032191
478	0.2431520479
479	0.2430967209
480	0.243022537
481	0.2429714144
482	0.242962725
483	0.2429274623
484	0.2428775716
485	0.2428188565
486	0.2427608282
487	0.2427286253
488	0.2426979385
489	0.2426408313
490	0.2426029665
491	0.2425475945
492	0.2424876941
493	0.2424436854
494	0.2423895824
495	0.2423797983
496	0.2423176037
497	0.2422559388
498	0.2422265191
499	0.242186
500	0.2421703657
501	0.2421291698
502	0.2420820194
503	0.2420441614
504	0.2419833993
505	0.2419344937
506	0.2418675763
507	0.2418278076
508	0.2417707324
509	0.2417676739
510	0.2417181978
511	0.2416622484
512	0.2416280015
513	0.2415862583
514	0.2415387218
515	0.2414917883
516	0.2414306687
517	0.241398632
518	0.2413242469
519	0.2413126806
520	0.2412754956
521	0.241240962
522	0.2411716819
523	0.2411061211
524	0.2410607147
525	0.2410433679
526	0.2410136974
527	0.2409930824
528	0.240967579
529	0.2409129008
530	0.2408621571
531	0.2408221602
532	0.2407953158
533	0.240766434
534	0.2407036445
535	0.2406511693
536	0.2405817457
537	0.2405470106
538	0.2405136249
539	0.2405019651
540	0.2404448512
541	0.2403936174
542	0.240330964
543	0.2403122778
544	0.2402904447
545	0.2402707471
546	0.2402072498
547	0.2401591579
548	0.2401124924
549	0.2401021768
550	0.2400497971
551	0.2400122022
552	0.2399673564
553	0.239934637
554	0.2399041867
555	0.2398872936
556	0.2398657387
557	0.2398106218
558	0.239769042
559	0.239740652
560	0.2397043475
561	0.2396481945
562	0.2396030746
563	0.2395386088
564	0.2394873786
565	0.2394469031
566	0.2393843227
567	0.2393287628
568	0.2392826329
569	0.2392598232
570	0.2392394266
571	0.239181034
572	0.2391410479
573	0.2390734852
574	0.2390312366
575	0.2390030375
576	0.2389859596
577	0.2389566924
578	0.238914276
579	0.2388711031
580	0.2388359202
581	0.2387994607
582	0.2387665816
583	0.2387232767
584	0.238677355
585	0.2386238702
586	0.2385657404
587	0.2385365686
588	0.2384743866
589	0.2384416009
590	0.2383942221
591	0.2383272554
592	0.238268187
593	0.2382184112
594	0.2381616934
595	0.2381115551
596	0.2380980316
597	0.2380474583
598	0.2380199052
599	0.2379668876
