iter	Logloss
0	0.587377588
1	0.5081234354
2	0.4486830106
3	0.4037389475
4	0.3705368841
5	0.3448061438
6	0.3252834061
7	0.3097459556
8	0.2978720696
9	0.2891883794
10	0.2814724834
11	0.2758434973
12	0.2714061662
13	0.2677762002
14	0.2645968724
15	0.2620060365
16	0.260306365
17	0.2586132259
18	0.2572515437
19	0.2561561831
20	0.2551137874
21	0.2542674546
22	0.2536137426
23	0.2529919222
24	0.2524183276
25	0.2519608407
26	0.2515918377
27	0.2513163793
28	0.2509660451
29	0.2506617985
30	0.250401098
31	0.2501362724
32	0.2498881798
33	0.2496744683
34	0.2494242186
35	0.2492607131
36	0.2490712012
37	0.2489360236
38	0.2487272282
39	0.2485883281
40	0.2484657622
41	0.2483232357
42	0.248177929
43	0.2480248335
44	0.2478804943
45	0.2477078439
46	0.2476166866
47	0.2475049833
48	0.2474008393
49	0.247299752
50	0.2472072098
51	0.247103875
52	0.2469970339
53	0.2468861098
54	0.2468051969
55	0.2466968188
56	0.2466313418
57	0.2465449412
58	0.246500674
59	0.2464108486
60	0.2463429202
61	0.2462675373
62	0.2461903929
63	0.2461113845
64	0.2460446841
65	0.2459817776
66	0.2459129066
67	0.245841581
68	0.2457922138
69	0.2457102536
70	0.2456485149
71	0.2455748301
72	0.2455231423
73	0.2454441819
74	0.2453870738
75	0.2453343869
76	0.2452880808
77	0.2452353304
78	0.2451838169
79	0.2451238775
80	0.2450435114
81	0.2449897891
82	0.2449475558
83	0.2448785762
84	0.2448224695
85	0.2447780725
86	0.2447266619
87	0.2446705053
88	0.2446140683
89	0.2445504546
90	0.2444970881
91	0.2444578497
92	0.2444282276
93	0.2444053161
94	0.244361476
95	0.2443143738
96	0.2442408994
97	0.2442022237
98	0.2441558815
99	0.2441107231
100	0.2440695154
101	0.2440005475
102	0.243936691
103	0.2438896627
104	0.2438092431
105	0.243770682
106	0.2437007102
107	0.2436570678
108	0.2436379196
109	0.2436068182
110	0.2435605167
111	0.2435244764
112	0.2434835109
113	0.2434478193
114	0.2433850901
115	0.2433602437
116	0.2433160433
117	0.2432670468
118	0.2432262182
119	0.2431780193
120	0.24313786
121	0.2431225755
122	0.24307984
123	0.2430197886
124	0.2429882542
125	0.2429049117
126	0.2428549252
127	0.2428095747
128	0.2427848399
129	0.2427514305
130	0.2427138585
131	0.2426820948
132	0.2426405203
133	0.2426199409
134	0.2425771313
135	0.2425478471
136	0.242506126
137	0.2424688709
138	0.2424386596
139	0.2424133166
140	0.2423836088
141	0.2423464442
142	0.2423010678
143	0.2422460823
144	0.2422246059
145	0.2421930573
146	0.2421734311
147	0.2421550932
148	0.2421160288
149	0.2420827742
150	0.2420538276
151	0.2420379833
152	0.2420258397
153	0.2419891961
154	0.241971682
155	0.2419229242
156	0.2418959618
157	0.2418622544
158	0.2418122848
159	0.2417871688
160	0.2417524464
161	0.2417238318
162	0.2417002399
163	0.2416493665
164	0.241626005
